Date,tmp_air_max,tmp_air_min,sns_drt,rpr_hail,rpr_snow,rpr_gale,stations,Kinneret_Level,rain_mm,year,month,day,rain_day,rain_yesterday,rain_yesterday_mm,Change_from_last_day,KinneretInPrecent
1991-11-06,21.788888888888888,12.316666666666668,498.0,0.0,0.0,0.0,22,-212.89,3.5,1991,11,6,1,1.0,4.521739130434782,0.0,0.3013698630137017
1991-11-07,23.922222222222217,11.916666666666664,528.0,0.0,0.0,0.0,22,-212.89,0.0,1991,11,7,0,1.0,3.5,0.0,0.3013698630137017
1991-11-08,26.361111111111107,13.494444444444447,534.0,0.0,0.0,0.0,22,-212.89,0.0,1991,11,8,0,0.0,0.0,0.0,0.3013698630137017
1991-11-09,24.155555555555555,13.299999999999999,474.0,0.0,0.0,0.0,22,-212.89,8.6875,1991,11,9,1,0.0,0.0,0.0,0.3013698630137017
1991-11-10,21.61111111111111,12.727777777777778,384.0,0.0,0.0,0.0,22,-212.89,111.20652173913044,1991,11,10,1,1.0,8.6875,0.0,0.3013698630137017
1991-11-11,22.76111111111111,11.011111111111113,534.0,0.0,0.0,0.0,22,-212.88,45.0,1991,11,11,1,1.0,111.20652173913044,0.009999999999990905,0.30289193302892103
1991-11-12,24.711111111111112,11.855555555555556,522.0,0.0,0.0,0.0,22,-212.88,7.25,1991,11,12,1,1.0,45.0,0.0,0.30289193302892103
1991-11-13,22.472222222222218,11.5,384.0,0.0,0.0,0.0,22,-212.88,36.42424242424242,1991,11,13,1,1.0,7.25,0.0,0.30289193302892103
1991-11-14,22.36111111111111,11.899999999999999,468.0,0.0,0.0,0.0,22,-212.88,0.0,1991,11,14,0,1.0,36.42424242424242,0.0,0.30289193302892103
1991-11-15,23.761111111111106,11.305882352941175,450.0,0.0,0.0,0.0,22,-212.88,0.0,1991,11,15,0,0.0,0.0,0.0,0.30289193302892103
1991-11-16,25.961111111111112,14.094444444444447,462.0,0.0,0.0,0.0,22,-212.88,0.0,1991,11,16,0,0.0,0.0,0.0,0.30289193302892103
1991-11-17,22.955555555555556,12.344444444444443,498.0,0.0,0.0,0.0,22,-212.87,0.0,1991,11,17,0,0.0,0.0,0.009999999999990905,0.30441400304414035
1991-11-18,22.683333333333337,10.733333333333333,492.0,0.0,0.0,0.0,22,-212.87,0.0,1991,11,18,0,0.0,0.0,0.0,0.30441400304414035
1991-11-19,21.5,10.683333333333332,432.0,0.0,0.0,0.0,22,-212.9,12.636363636363637,1991,11,19,1,0.0,0.0,-0.030000000000001137,0.2998477929984781
1991-11-20,22.08888888888889,13.27222222222222,408.0,0.0,0.0,0.0,22,-212.9,5.0,1991,11,20,1,1.0,12.636363636363637,0.0,0.2998477929984781
1991-11-21,22.883333333333333,10.666666666666666,492.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,21,0,1.0,5.0,0.0,0.2998477929984781
1991-11-22,22.32222222222222,10.694444444444445,492.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,22,0,0.0,0.0,0.0,0.2998477929984781
1991-11-23,23.75,11.1625,498.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,23,0,0.0,0.0,0.0,0.2998477929984781
1991-11-24,26.100000000000005,11.955555555555556,486.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,24,0,0.0,0.0,0.0,0.2998477929984781
1991-11-25,26.450000000000003,13.15,486.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,25,0,0.0,0.0,0.0,0.2998477929984781
1991-11-26,23.666666666666668,12.361111111111112,444.0,0.0,0.0,0.0,22,-212.9,0.0,1991,11,26,0,0.0,0.0,0.0,0.2998477929984781
1991-11-27,21.344444444444445,13.266666666666667,372.0,0.0,0.0,0.0,22,-212.89,120.87272727272727,1991,11,27,1,0.0,0.0,0.010000000000019327,0.3013698630137017
1991-11-28,17.28888888888889,12.216666666666663,168.0,0.0,0.0,0.0,22,-212.89,365.73636363636365,1991,11,28,1,1.0,120.87272727272727,0.0,0.3013698630137017
1991-11-30,13.505555555555556,9.333333333333334,60.0,0.0,0.0,0.0,22,-212.89,352.77477477477476,1991,11,30,1,1.0,250.28971962616822,0.0,0.3013698630137017
1991-12-01,15.770588235294115,9.858823529411765,240.0,0.16666666666666666,0.0,0.0,21,-212.84,174.0091743119266,1991,12,1,1,1.0,352.77477477477476,0.04999999999998295,0.3089802130898026
1991-12-02,12.876470588235293,9.782352941176471,24.0,0.0,0.0,0.0,21,-212.82,384.3090909090909,1991,12,2,1,1.0,174.0091743119266,0.020000000000010232,0.31202435312024557
1991-12-03,13.558823529411764,8.988235294117647,36.0,0.16666666666666666,0.0,0.0,21,-212.8,210.4090909090909,1991,12,3,1,1.0,384.3090909090909,0.01999999999998181,0.31506849315068425
1991-12-04,14.158823529411766,8.176470588235293,300.0,0.0,0.0,0.0,21,-212.74,40.43809523809524,1991,12,4,1,1.0,210.4090909090909,0.060000000000002274,0.3242009132420088
1991-12-05,15.629411764705882,7.529411764705882,396.0,0.0,0.0,0.0,21,-212.76,6.181818181818182,1991,12,5,1,1.0,40.43809523809524,-0.01999999999998181,0.32115677321157016
1991-12-06,16.83125,9.21875,342.0,0.0,0.0,0.0,21,-212.76,0.25,1991,12,6,1,1.0,6.181818181818182,0.0,0.32115677321157016
1991-12-07,17.98,10.52,420.0,0.0,0.0,0.0,21,-212.76,0.0,1991,12,7,0,1.0,0.25,0.0,0.32115677321157016
1991-12-08,18.311764705882357,10.02941176470588,318.0,0.0,0.0,0.0,21,-212.75,172.6605504587156,1991,12,8,1,0.0,0.0,0.009999999999990905,0.32267884322678947
1991-12-09,14.16470588235294,9.111764705882354,156.0,0.16666666666666666,0.0,0.2,21,-212.74,588.6636363636363,1991,12,9,1,1.0,172.6605504587156,0.009999999999990905,0.3242009132420088
1991-12-10,14.070588235294121,8.976470588235294,60.0,0.0,0.0,0.0,21,-212.66,3.5625,1991,12,10,1,1.0,588.6636363636363,0.0800000000000125,0.33637747336377627
1991-12-11,15.417647058823531,9.564705882352943,408.0,0.0,0.0,0.0,21,-212.61,177.651376146789,1991,12,11,1,1.0,3.5625,0.04999999999998295,0.3439878234398772
1991-12-12,13.776470588235291,8.941176470588236,108.0,0.3333333333333333,0.0,0.0,21,-212.58,169.47706422018348,1991,12,12,1,1.0,177.651376146789,0.030000000000001137,0.3485540334855395
1991-12-13,11.135294117647058,7.188235294117647,138.0,0.5555555555555556,0.0,0.0,21,-212.53,94.5229357798165,1991,12,13,1,1.0,169.47706422018348,0.05000000000001137,0.3561643835616447
1991-12-14,12.752941176470587,5.4,306.0,0.0,0.0,0.0,21,-212.53,21.075,1991,12,14,1,1.0,94.5229357798165,0.0,0.3561643835616447
1991-12-15,13.794117647058824,6.052941176470589,366.0,0.0,0.0,0.0,21,-212.42,15.142857142857142,1991,12,15,1,1.0,21.075,0.11000000000001364,0.3729071537290745
1991-12-16,15.435294117647057,4.817647058823529,468.0,0.0,0.0,0.0,21,-212.39,0.0,1991,12,16,0,1.0,15.142857142857142,0.030000000000001137,0.3774733637747368
1991-12-17,15.464705882352943,5.435294117647059,468.0,0.0,0.0,0.0,21,-212.37,0.0,1991,12,17,0,0.0,0.0,0.01999999999998181,0.3805175038051754
1991-12-18,15.11176470588235,4.1117647058823525,438.0,0.0,0.0,0.0,21,-212.37,12.25925925925926,1991,12,18,1,0.0,0.0,0.0,0.3805175038051754
1991-12-19,13.841176470588236,6.7176470588235295,282.0,0.0,0.0,0.0,21,-212.36,89.73148148148148,1991,12,19,1,1.0,12.25925925925926,0.009999999999990905,0.3820395738203948
1991-12-20,13.482352941176472,8.282352941176471,174.0,0.0,0.0,0.0,21,-212.36,17.0,1991,12,20,1,1.0,89.73148148148148,0.0,0.3820395738203948
1991-12-21,15.188235294117646,7.858823529411764,438.0,0.0,0.0,0.0,21,-212.36,21.0,1991,12,21,1,1.0,17.0,0.0,0.3820395738203948
1991-12-22,16.08823529411765,5.529411764705883,462.0,0.0,0.0,0.0,21,-212.34,0.0,1991,12,22,0,1.0,21.0,0.020000000000010232,0.3850837138508377
1991-12-23,16.770588235294117,7.329411764705882,432.0,0.0,0.0,0.0,21,-212.34,0.0,1991,12,23,0,0.0,0.0,0.0,0.3850837138508377
1991-12-24,14.794117647058824,8.870588235294116,0.0,0.0,0.0,0.0,21,-212.33,216.4537037037037,1991,12,24,1,0.0,0.0,0.009999999999990905,0.38660578386605704
1991-12-25,11.899999999999997,8.229411764705883,0.0,0.0,0.0,0.0,21,-212.33,213.4181818181818,1991,12,25,1,1.0,216.4537037037037,0.0,0.38660578386605704
1991-12-26,15.405882352941175,9.370588235294118,384.0,0.0,0.0,0.0,21,-212.32,19.65714285714286,1991,12,26,1,1.0,213.4181818181818,0.010000000000019327,0.3881278538812807
1991-12-27,13.92941176470588,7.9411764705882355,186.0,0.5555555555555556,0.0,0.06666666666666667,21,-212.32,291.9065420560748,1991,12,27,1,1.0,19.65714285714286,0.0,0.3881278538812807
1991-12-28,11.635294117647057,7.664705882352941,36.0,0.2,0.0,0.0,21,-212.32,95.48148148148148,1991,12,28,1,1.0,291.9065420560748,0.0,0.3881278538812807
1991-12-29,13.652941176470588,5.823529411764706,390.0,0.0,0.0,0.0,21,-212.32,2.25,1991,12,29,1,1.0,95.48148148148148,0.0,0.3881278538812807
1991-12-30,13.441176470588236,3.6058823529411765,444.0,0.0,0.0,0.0,21,-212.21,194.1,1991,12,30,1,1.0,2.25,0.10999999999998522,0.40487062404870616
1991-12-31,10.064705882352943,6.03529411764706,0.0,0.5555555555555556,0.2857142857142857,0.0,21,-212.19,335.3636363636364,1991,12,31,1,1.0,194.1,0.020000000000010232,0.4079147640791491
1992-01-01,9.649999999999999,4.211111111111111,0.0,0.16666666666666666,0.5,0.0,22,-212.08,302.311320754717,1992,1,1,1,1.0,335.3636363636364,0.10999999999998522,0.4246575342465746
1992-01-02,5.53888888888889,1.2333333333333334,66.0,0.16666666666666666,0.7,0.0,22,-211.92,118.38392857142857,1992,1,2,1,1.0,302.311320754717,0.160000000000025,0.44901065449010963
1992-01-03,9.450000000000001,2.1882352941176473,462.0,0.0,0.14285714285714285,0.0,22,-211.85,2.0,1992,1,3,1,1.0,118.38392857142857,0.06999999999999318,0.4596651445966535
1992-01-04,10.238888888888887,0.9411764705882353,480.0,0.0,0.0,0.0,22,-211.85,3.0,1992,1,4,1,1.0,2.0,0.0,0.4596651445966535
1992-01-05,11.977777777777778,0.7666666666666666,480.0,0.0,0.14285714285714285,0.0,22,-211.78,0.0,1992,1,5,0,1.0,3.0,0.06999999999999318,0.4703196347031974
1992-01-06,10.383333333333335,2.8,24.0,0.0,0.14285714285714285,0.0,22,-211.75,26.32608695652174,1992,1,6,1,0.0,0.0,0.030000000000001137,0.47488584474885964
1992-01-07,12.311111111111112,6.794444444444445,60.0,0.0,0.14285714285714285,0.0,22,-211.73,11.61111111111111,1992,1,7,1,1.0,26.32608695652174,0.020000000000010232,0.4779299847793026
1992-01-08,13.38888888888889,4.8388888888888895,480.0,0.0,0.14285714285714285,0.0,22,-211.71,0.0,1992,1,8,0,1.0,11.61111111111111,0.01999999999998181,0.4809741248097412
1992-01-09,12.388888888888891,4.594444444444445,288.0,0.0,0.0,0.06666666666666667,22,-211.7,0.0,1992,1,9,0,0.0,0.0,0.010000000000019327,0.48249619482496486
1992-01-10,14.211111111111112,6.072222222222223,462.0,0.0,0.0,0.0,22,-211.7,0.0,1992,1,10,0,0.0,0.0,0.0,0.48249619482496486
1992-01-11,13.85,2.6555555555555554,498.0,0.0,0.0,0.0,22,-211.7,0.0,1992,1,11,0,0.0,0.0,0.0,0.48249619482496486
1992-01-12,14.194444444444446,4.666666666666666,318.0,0.0,0.0,0.0,22,-211.65,4.553191489361702,1992,1,12,1,0.0,0.0,0.04999999999998295,0.4901065449010658
1992-01-13,14.372222222222225,8.61111111111111,60.0,0.0,0.0,0.0,22,-211.64,63.7196261682243,1992,1,13,1,1.0,4.553191489361702,0.010000000000019327,0.49162861491628945
1992-01-14,13.133333333333335,9.43888888888889,6.0,0.16666666666666666,0.0,0.0,22,-211.64,103.22522522522523,1992,1,14,1,1.0,63.7196261682243,0.0,0.49162861491628945
1992-01-15,13.622222222222222,8.977777777777778,180.0,0.25,0.0,0.0,22,-211.59,74.36936936936937,1992,1,15,1,1.0,103.22522522522523,0.04999999999998295,0.49923896499239034
1992-01-16,10.9,7.0888888888888895,102.0,0.16666666666666666,0.0,0.0,22,-211.56,171.0909090909091,1992,1,16,1,1.0,74.36936936936937,0.030000000000001137,0.5038051750380527
1992-01-17,11.422222222222224,5.894444444444444,60.0,0.0,0.0,0.0,22,-211.56,35.0,1992,1,17,1,1.0,171.0909090909091,0.0,0.5038051750380527
1992-01-18,11.633333333333333,5.288888888888889,60.0,0.0,0.0,0.0,22,-211.56,44.00917431192661,1992,1,18,1,1.0,35.0,0.0,0.5038051750380527
1992-01-19,11.933333333333334,8.411111111111111,36.0,0.0,0.0,0.0,22,-211.42,209.1875,1992,1,19,1,1.0,44.00917431192661,0.14000000000001478,0.5251141552511447
1992-01-20,11.98888888888889,8.366666666666667,108.0,0.0,0.0,0.0,22,-211.38,122.56756756756756,1992,1,20,1,1.0,209.1875,0.03999999999999204,0.5312024353120263
1992-01-21,12.461111111111112,6.8999999999999995,72.0,0.0,0.0,0.0,22,-211.29,38.28181818181818,1992,1,21,1,1.0,122.56756756756756,0.09000000000000341,0.5449010654490132
1992-01-22,13.455555555555556,6.0166666666666675,270.0,0.0,0.0,0.0,22,-211.25,17.633333333333333,1992,1,22,1,1.0,38.28181818181818,0.03999999999999204,0.5509893455098948
1992-01-23,13.111111111111112,3.55,528.0,0.0,0.0,0.0,22,-211.21,0.0,1992,1,23,0,1.0,17.633333333333333,0.03999999999999204,0.5570776255707763
1992-01-24,13.599999999999998,2.583333333333334,516.0,0.0,0.0,0.0,22,-211.21,0.0,1992,1,24,0,0.0,0.0,0.0,0.5570776255707763
1992-01-25,11.361111111111109,3.177777777777778,522.0,0.0,0.0,0.0,22,-211.21,0.0,1992,1,25,0,0.0,0.0,0.0,0.5570776255707763
1992-01-26,11.983333333333333,0.9277777777777779,510.0,0.0,0.0,0.0,22,-211.15,0.0,1992,1,26,0,0.0,0.0,0.060000000000002274,0.5662100456621009
1992-01-27,10.894444444444444,2.8833333333333333,522.0,0.0,0.0,0.0,22,-211.15,0.0,1992,1,27,0,0.0,0.0,0.0,0.5662100456621009
1992-01-28,11.13888888888889,2.35,480.0,0.0,0.0,0.3333333333333333,22,-211.14,4.384615384615385,1992,1,28,1,0.0,0.0,0.010000000000019327,0.5677321156773245
1992-01-29,11.727777777777778,5.011111111111111,264.0,0.42857142857142855,0.0,0.2,22,-211.14,23.765625,1992,1,29,1,1.0,4.384615384615385,0.0,0.5677321156773245
1992-01-30,11.52222222222222,5.4,228.0,0.16666666666666666,0.0,0.0,22,-211.12,269.48623853211006,1992,1,30,1,1.0,23.765625,0.01999999999998181,0.5707762557077631
1992-01-31,9.572222222222223,6.355555555555555,0.0,0.3333333333333333,0.0,0.06666666666666667,22,-211.1,475.36607142857144,1992,1,31,1,1.0,269.48623853211006,0.020000000000010232,0.5738203957382061
1992-02-01,9.488235294117645,5.594117647058824,42.0,0.5,0.2857142857142857,0.0,21,-211.1,60.118811881188115,1992,2,1,1,1.0,475.36607142857144,0.0,0.5738203957382061
1992-02-02,10.66470588235294,5.258823529411764,48.0,0.16666666666666666,0.16666666666666666,0.0,21,-210.79,218.46,1992,2,2,1,1.0,60.118811881188115,0.3100000000000023,0.6210045662100482
1992-02-03,13.358823529411765,6.5058823529411764,372.0,0.2,0.0,0.07142857142857142,21,-210.71,279.56,1992,2,3,1,1.0,218.46,0.07999999999998408,0.6331811263318115
1992-02-04,11.194117647058823,6.300000000000002,84.0,0.42857142857142855,0.16666666666666666,0.06666666666666667,21,-210.6,237.2,1992,2,4,1,1.0,279.56,0.11000000000001364,0.6499238964992412
1992-02-05,12.88823529411765,6.470588235294118,138.0,0.5,0.0,0.14285714285714285,21,-210.45,73.31818181818181,1992,2,5,1,1.0,237.2,0.15000000000000568,0.6727549467275525
1992-02-06,11.317647058823528,7.499999999999999,0.0,0.2,0.16666666666666666,0.07142857142857142,21,-210.29,188.2828282828283,1992,2,6,1,1.0,73.31818181818181,0.1599999999999966,0.6971080669710833
1992-02-07,12.223529411764707,6.923529411764706,186.0,0.5,0.0,0.21428571428571427,21,-210.17,39.09411764705882,1992,2,7,1,1.0,188.2828282828283,0.12000000000000455,0.7153729071537324
1992-02-08,10.235294117647058,5.188235294117647,150.0,0.2,0.2857142857142857,0.0,21,-210.17,147.6195652173913,1992,2,8,1,1.0,39.09411764705882,0.0,0.7153729071537324
1992-02-09,6.170588235294118,0.6058823529411764,0.0,0.2,0.9090909090909091,0.14285714285714285,21,-209.99,159.79787234042553,1992,2,9,1,1.0,147.6195652173913,0.1799999999999784,0.7427701674277017
1992-02-10,6.764705882352942,-1.0588235294117645,108.0,0.16666666666666666,0.5555555555555556,0.0,21,-209.92,53.10752688172043,1992,2,10,1,1.0,159.79787234042553,0.0700000000000216,0.7534246575342499
1992-02-11,12.552941176470586,1.388235294117647,342.0,0.0,0.0,0.0,21,-209.89,114.6969696969697,1992,2,11,1,1.0,53.10752688172043,0.030000000000001137,0.7579908675799122
1992-02-12,10.329411764705881,7.152941176470588,0.0,0.2,0.0,0.0,21,-209.84,306.50485436893206,1992,2,12,1,1.0,114.6969696969697,0.04999999999998295,0.7656012176560132
1992-02-13,13.241176470588236,7.494117647058823,192.0,0.0,0.0,0.0,21,-209.74,29.863636363636363,1992,2,13,1,1.0,306.50485436893206,0.09999999999999432,0.7808219178082193
1992-02-14,14.676470588235295,5.064705882352941,564.0,0.0,0.0,0.0,21,-209.74,0.0,1992,2,14,0,1.0,29.863636363636363,0.0,0.7808219178082193
1992-02-15,16.905882352941177,5.0588235294117645,534.0,0.0,0.0,0.0,21,-209.74,0.0,1992,2,15,0,0.0,0.0,0.0,0.7808219178082193
1992-02-16,16.823529411764707,8.117647058823529,132.0,0.0,0.0,0.0,21,-209.67,1.25,1992,2,16,1,0.0,0.0,0.0700000000000216,0.7914764079147675
1992-02-17,16.83529411764706,9.541176470588235,456.0,0.0,0.0,0.0,21,-209.65,2.0,1992,2,17,1,1.0,1.25,0.01999999999998181,0.7945205479452061
1992-02-18,16.823529411764707,7.5176470588235285,432.0,0.0,0.0,0.0,21,-209.64,0.0,1992,2,18,0,1.0,2.0,0.010000000000019327,0.7960426179604297
1992-02-19,17.65294117647059,7.841176470588236,426.0,0.0,0.0,0.0,21,-209.61,35.72222222222222,1992,2,19,1,0.0,0.0,0.029999999999972715,0.8006088280060877
1992-02-20,13.111764705882353,8.817647058823528,24.0,0.0,0.0,0.0,21,-209.59,20.215384615384615,1992,2,20,1,1.0,35.72222222222222,0.020000000000010232,0.8036529680365306
1992-02-21,13.176470588235295,7.223529411764706,102.0,0.0,0.0,0.0,21,-209.58,12.32,1992,2,21,1,1.0,20.215384615384615,0.009999999999990905,0.8051750380517501
1992-02-22,18.011764705882353,9.758823529411766,42.0,0.0,0.0,0.0,21,-209.58,49.0,1992,2,22,1,1.0,12.32,0.0,0.8051750380517501
1992-02-23,12.294117647058824,5.8882352941176475,0.0,0.2,0.2857142857142857,0.0,21,-209.58,283.0729166666667,1992,2,23,1,1.0,49.0,0.0,0.8051750380517501
1992-02-24,6.511764705882353,1.3470588235294116,0.0,0.2,0.7777777777777778,0.0,21,-209.55,507.3191489361702,1992,2,24,1,1.0,283.0729166666667,0.030000000000001137,0.8097412480974123
1992-02-25,5.505882352941177,1.4764705882352942,0.0,0.4,0.5555555555555556,0.0,21,-209.42,254.41836734693877,1992,2,25,1,1.0,507.3191489361702,0.13000000000002387,0.829528158295285
1992-02-26,8.029411764705882,1.676470588235294,276.0,0.2857142857142857,0.4444444444444444,0.0,21,-209.35,46.275510204081634,1992,2,26,1,1.0,254.41836734693877,0.06999999999999318,0.8401826484018289
1992-02-27,9.999999999999998,1.8941176470588232,198.0,0.0,0.16666666666666666,0.0,21,-209.33,92.29702970297029,1992,2,27,1,1.0,46.275510204081634,0.01999999999998181,0.8432267884322675
1992-02-28,11.470588235294116,2.7470588235294118,546.0,0.0,0.0,0.0,21,-209.33,0.0,1992,2,28,0,1.0,92.29702970297029,0.0,0.8432267884322675
1992-02-29,12.988235294117647,1.9235294117647062,570.0,0.0,0.2857142857142857,0.0,21,-209.33,48.504950495049506,1992,2,29,1,0.0,0.0,0.0,0.8432267884322675
1992-03-01,12.676470588235292,2.1941176470588233,492.0,0.0,0.16666666666666666,0.0,21,-209.34,30.0,1992,3,1,1,1.0,48.504950495049506,-0.009999999999990905,0.8417047184170482
1992-03-02,14.34705882352941,2.9117647058823533,432.0,0.0,0.0,0.0,21,-209.32,22.25,1992,3,2,1,1.0,30.0,0.020000000000010232,0.8447488584474911
1992-03-03,14.647058823529411,3.988235294117646,336.0,0.0,0.0,0.0,21,-209.29,2.111111111111111,1992,3,3,1,1.0,22.25,0.030000000000001137,0.8493150684931535
1992-03-04,12.852941176470589,5.147058823529412,108.0,0.0,0.0,0.0,21,-209.26,71.32,1992,3,4,1,1.0,2.111111111111111,0.030000000000001137,0.8538812785388158
1992-03-05,15.523529411764708,5.452941176470588,318.0,0.0,0.0,0.0,21,-209.27,4.363636363636363,1992,3,5,1,1.0,71.32,-0.010000000000019327,0.8523592085235921
1992-03-06,16.700000000000003,8.129411764705882,180.0,0.0,0.0,0.0,21,-209.27,0.0,1992,3,6,0,1.0,4.363636363636363,0.0,0.8523592085235921
1992-03-07,15.835294117647058,5.7941176470588225,498.0,0.0,0.0,0.0,21,-209.27,0.0,1992,3,7,0,0.0,0.0,0.0,0.8523592085235921
1992-03-08,15.658823529411764,4.888235294117647,534.0,0.0,0.0,0.0,21,-209.32,0.8,1992,3,8,1,0.0,0.0,-0.04999999999998295,0.8447488584474911
1992-03-09,13.594117647058821,4.070588235294117,516.0,0.0,0.0,0.0,21,-209.31,0.0,1992,3,9,0,1.0,0.8,0.009999999999990905,0.8462709284627105
1992-03-10,15.764705882352942,3.8176470588235296,534.0,0.0,0.0,0.0,21,-209.32,0.0,1992,3,10,0,0.0,0.0,-0.009999999999990905,0.8447488584474911
1992-03-11,17.099999999999998,5.652941176470588,540.0,0.0,0.0,0.2,21,-209.3,0.0,1992,3,11,0,0.0,0.0,0.01999999999998181,0.8477929984779299
1992-03-13,18.323529411764707,9.424999999999999,450.0,0.0,0.0,0.0,21,-209.3,0.8571428571428571,1992,3,13,1,0.0,0.0,0.009999999999990905,0.8477929984779299
1992-03-14,16.894117647058824,8.223529411764705,270.0,0.0,0.0,0.0,21,-209.3,28.61904761904762,1992,3,14,1,1.0,0.8571428571428571,0.0,0.8477929984779299
1992-03-15,16.982352941176472,6.494117647058822,366.0,0.0,0.0,0.0,21,-209.27,10.333333333333334,1992,3,15,1,1.0,28.61904761904762,0.030000000000001137,0.8523592085235921
1992-03-16,18.711764705882356,5.0,558.0,0.0,0.0,0.0,21,-209.26,0.0,1992,3,16,0,1.0,10.333333333333334,0.010000000000019327,0.8538812785388158
1992-03-17,18.51764705882353,6.911764705882352,444.0,0.0,0.0,0.0,21,-209.26,0.0,1992,3,17,0,0.0,0.0,0.0,0.8538812785388158
1992-03-18,20.241176470588233,8.582352941176469,366.0,0.0,0.0,0.0,21,-209.27,14.121621621621621,1992,3,18,1,0.0,0.0,-0.010000000000019327,0.8523592085235921
1992-03-19,16.17647058823529,9.46470588235294,408.0,0.0,0.0,0.0,21,-209.26,0.0,1992,3,19,0,1.0,14.121621621621621,0.010000000000019327,0.8538812785388158
1992-03-20,15.147058823529411,5.3,276.0,0.0,0.0,0.0,21,-209.24,55.38636363636363,1992,3,20,1,0.0,0.0,0.01999999999998181,0.8569254185692544
1992-03-21,14.111764705882353,7.023529411764706,150.0,0.2,0.0,0.0,21,-209.24,149.04166666666666,1992,3,21,1,1.0,55.38636363636363,0.0,0.8569254185692544
1992-03-22,13.15294117647059,7.38235294117647,126.0,0.3333333333333333,0.0,0.0,21,-209.23,64.68367346938776,1992,3,22,1,1.0,149.04166666666666,0.010000000000019327,0.8584474885844781
1992-03-23,15.141176470588235,6.970588235294118,186.0,0.0,0.0,0.0,21,-209.22,15.869565217391305,1992,3,23,1,1.0,64.68367346938776,0.009999999999990905,0.8599695585996974
1992-03-24,16.52352941176471,5.258823529411765,534.0,0.0,0.0,0.0,21,-209.22,0.0,1992,3,24,0,1.0,15.869565217391305,0.0,0.8599695585996974
1992-03-25,19.729411764705883,7.68235294117647,60.0,0.0,0.0,0.0,21,-209.21,0.0,1992,3,25,0,0.0,0.0,0.009999999999990905,0.8614916286149167
1992-03-26,23.882352941176478,8.9,600.0,0.0,0.0,0.0,21,-209.18,0.0,1992,3,26,0,0.0,0.0,0.030000000000001137,0.866057838660579
1992-03-27,26.05882352941176,12.153333333333334,492.0,0.0,0.0,0.0,21,-209.18,1.5,1992,3,27,1,0.0,0.0,0.0,0.866057838660579
1992-03-28,24.823529411764703,14.758823529411764,372.0,0.0,0.0,0.0,21,-209.18,0.0,1992,3,28,0,1.0,1.5,0.0,0.866057838660579
1992-03-29,21.833333333333332,9.229411764705883,498.0,0.0,0.0,0.0,19,-209.14,0.0,1992,3,29,0,0.0,0.0,0.040000000000020464,0.8721461187214649
1992-03-30,18.513333333333335,9.24705882352941,468.0,0.0,0.0,0.0,19,-209.1,2.1,1992,3,30,1,0.0,0.0,0.03999999999999204,0.8782343987823464
1992-03-31,18.16,8.358823529411763,384.0,0.0,0.0,0.0,19,-209.1,6.0,1992,3,31,1,1.0,2.1,0.0,0.8782343987823464
1992-04-01,18.540000000000003,9.53529411764706,426.0,0.0,0.0,0.0,20,-209.08,1.3333333333333333,1992,4,1,1,1.0,6.0,0.01999999999998181,0.8812785388127851
1992-04-02,24.019999999999996,6.452941176470588,600.0,0.0,0.0,0.0,20,-209.06,0.0,1992,4,2,0,1.0,1.3333333333333333,0.020000000000010232,0.884322678843228
1992-04-03,23.926666666666666,9.594117647058823,576.0,0.0,0.0,0.0,20,-209.04,0.0,1992,4,3,0,0.0,0.0,0.020000000000010232,0.887366818873671
1992-04-04,21.433333333333334,7.594117647058823,588.0,0.0,0.0,0.0,20,-209.04,0.0,1992,4,4,0,0.0,0.0,0.0,0.887366818873671
1992-04-05,22.3125,8.049999999999999,570.0,0.0,0.0,0.0,20,-209.02,0.0,1992,4,5,0,0.0,0.0,0.01999999999998181,0.8904109589041096
1992-04-06,24.337499999999995,8.505555555555555,600.0,0.0,0.0,0.0,22,-209.01,0.0,1992,4,6,0,0.0,0.0,0.010000000000019327,0.8919330289193332
1992-04-07,28.00625,11.627777777777778,444.0,0.0,0.0,0.0,22,-209.0,0.0,1992,4,7,0,0.0,0.0,0.009999999999990905,0.8934550989345527
1992-04-08,25.950000000000003,15.194444444444448,72.0,0.0,0.0,0.0,22,-208.97,0.0,1992,4,8,0,0.0,0.0,0.030000000000001137,0.8980213089802149
1992-04-09,21.11111111111111,12.355555555555556,126.0,0.0,0.0,0.0,22,-208.97,0.0,1992,4,9,0,0.0,0.0,0.0,0.8980213089802149
1992-04-10,23.82777777777778,7.906250000000001,588.0,0.0,0.0,0.0,22,-208.96,0.0,1992,4,10,0,0.0,0.0,0.009999999999990905,0.8995433789954342
1992-04-11,32.93333333333334,12.866666666666667,390.0,0.0,0.0,0.0,22,-208.96,0.0,1992,4,11,0,0.0,0.0,0.0,0.8995433789954342
1992-04-12,27.11111111111111,16.255555555555553,198.0,0.0,0.0,0.0,22,-208.95,1.5714285714285714,1992,4,12,1,0.0,0.0,0.010000000000019327,0.9010654490106579
